,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
601,3,Kharadi,1481,8374,,123.0,2024.0,3.0
602,2,Kharadi,1750,8196,,143.0,2024.0,3.0
603,2,Kharadi,1114,8740,,97.36,2024.0,3.0
604,3,Kharadi,1495,8359,,124.0,2024.0,3.0
605,2,Kharadi,1348,8482,,113.99999999999999,2024.0,3.0
606,2,Kharadi,1127,8725,,98.33,2024.0,3.0
607,3,Kharadi,1471,8377,,123.0,2024.0,3.0
608,3,Kharadi,1488,8367,,124.0,2024.0,3.0
609,2,Kharadi,1128,8726,,98.34,2024.0,3.0
610,2,Kharadi,1738,8204,,142.0,2024.0,3.0
611,3,Kharadi,2477,7916,,196.0,2024.0,3.0
612,3,Kharadi,2311,7964,,184.0,2024.0,3.0
613,2,Kharadi,1189,8650,,102.0,2024.0,3.0
614,2,Kharadi,1149,8697,,99.93,2024.0,3.0
615,3,Kharadi,2224,7995,,177.0,2024.0,3.0
616,3,Kharadi,2186,8008,,174.0,2024.0,3.0
617,2,Kharadi,1116,8739,,97.53,2024.0,3.0
619,3,Wakad,1120,7500,3.0,84.0,2026.0,5.0
621,2,Baner,1390,6258,2.0,87.0,2019.0,-2.0
622,2,Hinjewadi,1105,5791,2.0,64.0,2025.0,4.0
624,2,Wakad,918,7843,2.0,72.0,2026.0,5.0
627,2,Thergaon,980,7806,2.0,76.5,2023.0,2.0
629,2,Thergaon,968,7024,2.0,68.0,2023.0,2.0
632,2,Wagholi,824,4975,2.0,41.0,2022.0,1.0
633,1,Bhegade Aali,740,3175,1.0,23.5,2017.0,-4.0
634,2,Wakad,1050,6085,2.0,63.9,2014.0,-7.0
637,3,Tathawade,1250,6640,2.0,83.0,2012.0,-9.0
638,1,Wagholi,686,4227,1.0,29.0,2018.0,-3.0
639,1,Alandi,670,4253,1.0,28.5,2019.0,-2.0
640,1,Chikhali,640,5703,2.0,36.5,2014.0,-7.0
642,2,Wakad,1000,6500,2.0,65.0,2014.0,-7.0
643,2,Baner,1100,7272,2.0,80.0,2025.0,4.0
647,3,Pashan,1168,16469,,192.0,2024.0,3.0
648,3,Pashan,1028,18001,,184.0,2024.0,3.0
649,2,Pashan,753,17262,,129.0,2024.0,3.0
650,3,Pashan,1163,16188,,188.0,2024.0,3.0
651,1,Budhwar Peth,300,7333,1.0,22.0,2016.0,-5.0
652,3,Pashan,1023,18033,,184.0,2024.0,3.0
653,3,Pashan,996,18523,,184.0,2024.0,3.0
660,3,Kharadi,1065,12676,,135.0,2022.0,1.0
661,2,Undri,687,6527,,44.84,2016.0,-5.0
662,2,Undri,757,6478,,49.03,2016.0,-5.0
663,3,Undri,991,6619,,65.59,2016.0,-5.0
664,2,Undri,667,6541,,43.63,2016.0,-5.0
665,2,Undri,732,6493,,47.53,2016.0,-5.0
666,3,Undri,981,6622,,64.96,2016.0,-5.0
667,1,Kondhwa,500,6980,1.0,34.9,2009.0,-12.0
668,2,Ravet,674,7406,,49.91,2026.0,5.0
669,3,Ravet,948,7407,,70.15,2026.0,5.0
670,2,Ravet,813,7409,,60.16,2026.0,5.0
671,2,Ravet,811,7407,,60.0,2026.0,5.0
672,2,Ravet,602,7405,,44.57,2026.0,5.0
673,2,Ravet,670,7401,,49.59,2026.0,5.0
674,2,Ravet,726,7410,,53.72,2026.0,5.0
675,2,Ravet,721,7410,,53.35,2026.0,5.0
676,2,Ravet,727,7408,,53.78,2026.0,5.0
677,2,Ravet,669,7408,,49.48,2026.0,5.0
678,2,Ravet,728,7403,,53.9,2026.0,5.0
679,2,Ravet,670,7410,,49.57,2026.0,5.0
685,4,Parvati Darshan,2100,17142,4.0,360.0,2015.0,-6.0
686,2,Mahalunge,810,7037,2.0,57.0,2024.0,3.0
687,2,Rahatani,627,9569,,60.0,2024.0,3.0
688,2,Rahatani,630,9603,,60.5,2024.0,3.0
689,2,Rahatani,632,9627,,60.74,2024.0,3.0
690,2,Rahatani,629,9578,,60.25,2024.0,3.0
691,2,Hadapsar,864,6944,2.0,60.0,2007.0,-14.0
692,3,Mamurdi,705,10000,,70.5,2024.0,3.0
694,2,Mamurdi,587,9404,,55.2,2024.0,3.0
696,2,Mamurdi,626,9367,,58.63,2024.0,3.0
698,3,Mamurdi,749,9968,2.0,74.66,2024.0,3.0
700,2,Mahalunge,641,8937,,57.19,2024.0,3.0
701,1,Mahalunge,468,9081,,42.49,2024.0,3.0
702,3,Mahalunge,815,8822,,71.89,2024.0,3.0
703,2,Chinchwad Station Road,825,6787,2.0,56.0,2018.0,-3.0
704,3,Wakad,987,9929,,98.0,2022.0,1.0
705,2,Ravet Village Road,930,5913,2.0,55.0,2018.0,-3.0
706,1,Punawale,700,5357,2.0,37.5,2022.0,1.0
707,2,Dhayari,927,7551,2.0,70.0,2014.0,-7.0
708,2,Mundhwa,1166,6003,2.0,70.0,2019.0,-2.0
710,3,Tingre Nagar,1243,11408,,141.0,2026.0,5.0
712,3,Tingre Nagar,1226,11419,,140.0,2026.0,5.0
713,2,Tingre Nagar,883,11551,,102.0,2026.0,5.0
714,2,Tingre Nagar,849,11542,,98.0,2026.0,5.0
715,2,Tingre Nagar,879,11604,,102.0,2026.0,5.0
717,1,Bavdhan,650,6153,1.0,40.0,2016.0,-5.0
718,3,Manjari,1400,5714,2.0,80.0,2015.0,-6.0
719,3,Moshi,1500,5700,3.0,85.5,2015.0,-6.0
720,2,Mundhwa,858,6713,2.0,64.0,1899.0,-122.0
721,2,Mundhwa,859,6154,2.0,52.86,1899.0,-122.0
722,2,Bavdhan,1108,6498,2.0,72.0,2020.0,-1.0
723,2,Bavdhan,1145,7292,2.0,83.5,2014.0,-7.0
724,2,Bavdhan,1076,7992,2.0,86.0,2011.0,-10.0
725,2,Gahunje,465,4179,2.0,29.23,2018.0,-3.0
726,3,Bavdhan,1324,6948,3.0,92.0,2020.0,-1.0
727,2,Bavdhan,1098,8287,2.0,91.0,2014.0,-7.0
728,2,Bavdhan,1086,7596,2.0,82.5,2014.0,-7.0
729,2,Bavdhan,1076,8364,2.0,90.0,2011.0,-10.0
731,2,Bavdhan,1150,8434,2.0,97.0,2013.0,-8.0
732,3,Bavdhan,1445,9965,3.0,144.0,2014.0,-7.0
734,2,Wagholi,960,4791,2.0,46.0,2011.0,-10.0
738,2,Wakad,1121,6887,2.0,77.21,2011.0,-10.0
739,2,Wakad,1097,6764,2.0,74.21,2025.0,4.0
740,1,Dhanori,610,5409,1.0,33.0,2012.0,-9.0
741,1,Hinjewadi,267,8361,1.0,36.0,2024.0,3.0
742,2,Bibwewadi,551,12720,2.0,82.45,2023.0,2.0
743,2,Bibwewadi,550,12720,2.0,82.35,2023.0,2.0
744,2,Bibwewadi,547,12720,2.0,81.82,2023.0,2.0
745,2,Bibwewadi,546,12720,2.0,81.66,2023.0,2.0
746,2,Bavdhan,801,8739,,70.0,2025.0,4.0
747,2,Hadapsar,1020,7647,2.0,78.0,2026.0,5.0
748,3,Mamurdi,951,6461,3.0,61.45,1899.0,-122.0
749,2,Mamurdi,800,5625,2.0,45.0,1899.0,-122.0
750,2,Baner,1092,9157,2.0,100.0,2017.0,-4.0
751,2,Tathawade,1009,5460,2.0,55.1,2026.0,5.0
753,2,Tathawade,845,5267,2.0,44.51,2019.0,-2.0
755,2,Ravet,1000,4790,2.0,47.9,2020.0,-1.0
757,2,Tathawade,1034,6768,2.0,69.99,2025.0,4.0
758,3,Wakad,1248,7379,3.0,92.1,2027.0,6.0
760,2,Mahalunge,777,8314,2.0,64.6,2024.0,3.0
761,2,Wagholi,1207,5550,2.0,67.0,2012.0,-9.0
762,3,Wakad,1450,5586,3.0,81.0,2018.0,-3.0
769,2,Wakad,1254,5661,2.0,71.0,2009.0,-12.0
770,1,Lohegaon,690,4608,1.0,31.8,2015.0,-6.0
772,2,Wakad,1052,6083,2.0,64.0,2011.0,-10.0
773,2,Wagholi,968,3564,2.0,34.5,2016.0,-5.0
774,2,Dhanori,1020,3921,2.0,40.0,2015.0,-6.0
775,2,Vishrantwadi,1150,6521,2.0,75.0,2017.0,-4.0
776,2,Wagholi,1300,4923,2.0,64.0,2013.0,-8.0
777,3,Yerawada,960,6562,3.0,63.0,2018.0,-3.0
778,3,Wakad,1404,7051,3.0,99.0,2021.0,0.0
780,1,Alandi,418,5074,,21.2,2022.0,1.0
781,2,Hinjewadi,1080,5589,2.0,60.37,2022.0,1.0
783,2,Kharadi,706,10964,,77.4,2026.0,5.0
784,2,Kharadi,593,10973,,65.07,2026.0,5.0
785,2,Kharadi,793,10951,,86.73,2026.0,5.0
786,2,Kharadi,647,11029,,71.25,2024.0,3.0
787,3,Kharadi,980,9387,,92.0,2024.0,3.0
788,3,Kharadi,1052,9389,,98.77,2024.0,3.0
789,2,Kharadi,739,11043,,81.5,2024.0,3.0
790,2,Dhayari,483,11876,,57.36,2021.0,0.0
791,2,Dhayari,423,12341,,52.08,2021.0,0.0
792,2,Balewadi,672,13732,,92.28,2028.0,7.0
793,2,Balewadi,719,12201,,87.6,2028.0,7.0
794,2,Dhayari,486,11577,,56.26,2021.0,0.0
795,2,Balewadi,673,12148,,81.75,2028.0,7.0
796,2,Dhayari,505,11361,,57.26,2021.0,0.0
797,2,Balewadi,724,13052,,94.5,2028.0,7.0
798,2,Dhayari,449,11614,,52.03,2021.0,0.0
799,2,Balewadi,669,13358,,89.37,2028.0,7.0
800,2,Balewadi,627,12757,2.0,79.99,2028.0,7.0
801,2,Dhayari,460,12486,,57.31,2021.0,0.0
802,2,Balewadi,670,11844,,79.35,2028.0,7.0
803,2,Balewadi,715,11796,,84.22,2028.0,7.0
804,2,Dhayari,498,11638,,57.96,2021.0,0.0
805,2,Balewadi,724,12832,,92.77,2028.0,7.0
806,2,Dhayari,448,11691,,52.38,2021.0,0.0
807,2,Tathawade,605,12833,,77.64,2019.0,-2.0
808,2,Tathawade,603,12833,,77.38,2019.0,-2.0
809,4,Tathawade,1359,12518,,170.0,2019.0,-2.0
810,4,Tathawade,1358,12518,,170.0,2019.0,-2.0
811,3,Tathawade,873,12558,,109.00000000000001,2019.0,-2.0
812,2,Tathawade,673,12703,,85.49,2019.0,-2.0
813,2,Tathawade,607,12833,,77.89,2019.0,-2.0
814,3,Tathawade,860,12558,,108.0,2019.0,-2.0
815,4,Tathawade,1380,12518,,172.0,2019.0,-2.0
816,4,Tathawade,1379,12518,,172.0,2019.0,-2.0
817,3,Tathawade,1029,11661,,120.0,2019.0,-2.0
818,2,Tathawade,600,12833,,77.0,2019.0,-2.0
819,2,Tathawade,677,12703,,86.0,2019.0,-2.0
820,3,Tathawade,1014,11661,,118.0,2019.0,-2.0
821,2,Kharadi,656,10551,,69.11,2028.0,7.0
822,2,Kharadi,617,10551,,64.99,2028.0,7.0
823,2,Kharadi,708,10548,,74.57,2028.0,7.0
824,3,Kharadi,802,10820,,86.67,2028.0,7.0
825,3,Dhanori,1002,7584,,76.0,2022.0,1.0
826,3,Kharadi,786,10814,,84.99,2028.0,7.0
827,2,Kharadi,696,10544,,73.28,2028.0,7.0
828,3,Ravet,918,12369,,112.99999999999999,2023.0,2.0
829,2,Ravet,685,12209,,83.63,2023.0,2.0
830,2,Ravet,660,12576,,83.0,2023.0,2.0
831,2,Ravet,643,12233,,78.66,2023.0,2.0
832,2,Ravet,659,12318,,81.18,2023.0,2.0
833,2,Ravet,641,12471,,79.94,2023.0,2.0
834,2,Ravet,663,12154,,80.58,2023.0,2.0
835,2,Ravet,646,12161,,78.56,2023.0,2.0
836,3,Ravet,961,11735,,112.00000000000001,2023.0,2.0
837,3,Ravet,878,12308,,108.0,2023.0,2.0
838,2,Ravet,628,12577,,78.98,2023.0,2.0
839,3,Ravet,915,11727,,107.0,2023.0,2.0
840,2,Wakad,924,7034,2.0,65.0,2022.0,1.0
843,3,Mamurdi,1200,5000,2.0,60.0,2023.0,2.0
845,2,Akurdi,1400,7857,2.0,110.00000000000001,2016.0,-5.0
851,1,Hadapsar,630,6666,1.0,42.0,2014.0,-7.0
852,2,Tathawade,1000,6333,2.0,63.33,2024.0,3.0
856,2,Wagholi,950,6315,2.0,60.0,2016.0,-5.0
857,2,Lohegaon,1000,5500,2.0,55.0,2016.0,-5.0
860,3,Hinjewadi,1750,5142,3.0,90.0,2013.0,-8.0
861,3,Pashan,1670,11976,3.0,200.0,2028.0,7.0
862,2,Rahatani,921,7600,2.0,70.0,2021.0,0.0
871,3,Wadgaon Sheri,2005,11471,3.0,229.99999999999997,2017.0,-4.0
873,3,Ravet,1360,8455,3.0,114.99999999999999,2025.0,4.0
875,3,Ravet,1300,7538,3.0,98.0,2026.0,5.0
877,3,Baner,1489,9066,3.0,135.0,2023.0,2.0
878,3,Baner,1610,9937,3.0,160.0,2019.0,-2.0
879,3,Baner,2135,8758,2.0,187.0,2019.0,-2.0
880,1,Moshi,620,4806,1.0,29.8,2014.0,-7.0
881,1,Moshi,553,4972,1.0,27.5,2015.0,-6.0
882,1,Chikhali,350,9142,1.0,32.0,2011.0,-10.0
883,1,Moshi,600,4666,1.0,28.0,2015.0,-6.0
884,3,Lohegaon,1353,5912,3.0,80.0,2026.0,5.0
885,2,Baner,1100,8090,2.0,89.0,2014.0,-7.0
887,2,Chikhali,910,4203,2.0,38.25,2025.0,4.0
888,2,Lohegaon,1144,5506,2.0,63.0,2026.0,5.0
889,2,Lohegaon,931,5585,2.0,52.0,2026.0,5.0
890,3,Bavdhan,1800,7777,3.0,140.0,2015.0,-6.0
891,3,Dattavadi,1700,20647,3.0,351.0,2015.0,-6.0
892,3,Wakad,1116,13351,,149.0,2027.0,6.0
896,2,Wakad,746,11930,,89.0,2027.0,6.0
898,2,Wakad,860,12223,,105.0,2027.0,6.0
900,3,Wakad,1046,11473,,120.0,2027.0,6.0
902,1,Wakad,575,11478,,66.0,2027.0,6.0
904,3,Bavdhan,1213,11459,,139.0,2026.0,5.0
905,2,Bavdhan,838,11342,,95.05,2026.0,5.0
908,2,Manjari,770,9292,,71.54,2026.0,5.0
909,3,Wagholi,811,10480,,85.0,2027.0,6.0
913,2,Wagholi,760,9090,,68.99,2027.0,6.0
915,2,Manjari,754,8995,,67.82,2026.0,5.0
919,3,Manjari,903,9101,,82.18,2026.0,5.0
920,2,Wakad,1120,7857,2.0,88.0,2026.0,5.0
921,2,Ravet,1045,4254,2.0,44.46,2024.0,3.0
922,2,Ravet,975,5125,2.0,49.97,2025.0,4.0
923,2,Ravet,1017,4668,2.0,47.48,2020.0,-1.0
924,1,Pimple Nilakh,655,5174,2.0,33.89,2026.0,5.0
927,2,Ravet,999,4392,2.0,43.87,2024.0,3.0
928,2,Ravet,981,4587,2.0,45.0,2020.0,-1.0
929,2,Punawale,940,4627,2.0,43.5,2026.0,5.0
930,2,Kiwale,972,4614,2.0,44.85,2026.0,5.0
931,2,Kiwale,995,4472,2.0,44.5,2026.0,5.0
932,2,Tathawade,984,5192,2.0,51.08,2026.0,5.0
933,2,Chikhali,857,4943,2.0,42.37,2027.0,6.0
935,2,Kiwale,989,4553,2.0,45.03,2026.0,5.0
936,2,Ravet,980,4377,2.0,42.89,2015.0,-6.0
938,2,Tathawade,968,4710,2.0,45.6,2025.0,4.0
941,2,Pimple Nilakh,985,4643,2.0,45.73,2026.0,5.0
942,2,Ravet,970,4731,2.0,45.89,2023.0,2.0
943,2,Ravet,970,4325,2.0,41.95,2024.0,3.0
944,2,Tathawade,988,5070,2.0,50.09,2026.0,5.0
945,2,Ravet,1080,4814,2.0,52.0,2023.0,2.0
948,2,Tathawade,1045,4281,2.0,44.73,2023.0,2.0
950,2,Tathawade,988,4662,2.0,46.06,2026.0,5.0
951,2,Ravet,1322,3361,2.0,44.44,2018.0,-3.0
953,3,Baner,1400,8214,3.0,114.99999999999999,2015.0,-6.0
954,2,Tathawade,980,4883,1.0,47.85,2024.0,3.0
955,2,Ravet,1040,4662,2.0,48.49,2024.0,3.0
956,3,Ravet,1475,4245,3.0,62.62,2023.0,2.0
958,2,Ravet,980,4885,2.0,47.87,2026.0,5.0
959,2,Tathawade,993,4481,2.0,44.5,2024.0,3.0
960,2,Mundhwa,880,4570,2.0,40.22,2023.0,2.0
961,2,Mundhwa,877,4573,2.0,40.11,2023.0,2.0
962,2,Mundhwa,875,4571,2.0,40.0,2023.0,2.0
963,2,Kharadi,1015,7881,2.0,80.0,2025.0,4.0
964,2,Hadapsar,1134,6261,2.0,71.0,2026.0,5.0
966,3,Hadapsar,1678,6609,3.0,110.00000000000001,2026.0,5.0
967,2,Wadgaon Sheri,1166,6792,2.0,79.2,2026.0,5.0
970,4,Wadgaon Sheri,2713,7616,4.0,206.0,2026.0,5.0
974,3,Hinjewadi,820,9254,,75.89,2023.0,2.0
978,3,Hinjewadi,855,9226,,78.88,2023.0,2.0
980,3,Sus,773,11254,,87.0,2026.0,5.0
982,1,Sus,393,10178,,40.0,2026.0,5.0
984,3,Sus,774,11257,,87.13,2026.0,5.0
986,2,Sus,687,10917,,75.0,2026.0,5.0
988,2,Sus,686,9329,,64.0,2026.0,5.0
990,3,Tathawade,1074,5424,3.0,58.26,2021.0,0.0
991,3,Tathawade,1152,5493,3.0,63.28,2021.0,0.0
992,2,Tathawade,931,5829,2.0,54.27,2021.0,0.0
993,3,Ravet,973,8744,,85.0,2024.0,3.0
995,2,Wakad,669,12669,,84.76,2026.0,5.0
997,3,Talegaon Dabhade,1285,4513,3.0,58.0,2013.0,-8.0
998,3,Wakad,1600,10750,3.0,172.0,2014.0,-7.0
999,3,Wakad,1451,9510,3.0,138.0,2021.0,0.0
1000,2,Agalambe,961,4370,2.0,42.0,2013.0,-8.0
1001,4,Kalyani Nagar,5050,13861,5.0,700.0,2020.0,-1.0
1003,4,Deccan Gymkhana,3200,23437,4.0,750.0,2012.0,-9.0
1005,3,Baner,2300,15217,4.0,350.0,2015.0,-6.0
1009,2,Dhayari,757,10052,,75.99,2025.0,4.0
1013,3,Dhayari,918,11995,,109.00000000000001,2025.0,4.0
1015,3,Baner,829,16284,,135.0,2027.0,6.0
1017,2,Baner,630,14603,,92.0,2027.0,6.0
1020,3,Kondhwa,1236,11424,,141.0,2024.0,3.0
1022,2,Kharadi,621,9661,2.0,60.0,2026.0,5.0
1026,3,Kharadi,846,9456,,80.0,2026.0,5.0
1028,3,Kothrud,1304,14800,,193.0,2025.0,4.0
1029,4,Kothrud,2118,15627,,331.0,2025.0,4.0
1030,4,Kothrud,2433,15536,,378.0,2025.0,4.0
1031,3,Kothrud,1756,14578,,256.0,2025.0,4.0
1032,2,Kothrud,1068,14981,,160.0,2025.0,4.0
1033,3,Wagholi,811,10480,,84.99,2027.0,6.0
1040,2,Bibwewadi,683,11713,,80.0,2024.0,3.0
1041,2,Warje,889,6749,2.0,60.0,2020.0,-1.0
1042,2,Warje,1050,7142,2.0,75.0,2016.0,-5.0
1043,2,Warje,1850,5945,2.0,110.00000000000001,2015.0,-6.0
1044,2,Warje,940,7659,2.0,72.0,2011.0,-10.0
1045,2,Warje,1122,8377,2.0,94.0,2013.0,-8.0
1046,3,Undri,1690,8579,3.0,145.0,2021.0,0.0
1048,2,Warje,945,8253,2.0,78.0,2012.0,-9.0
1049,4,NIBM Annex Mohammadwadi,2250,8222,3.0,185.0,2026.0,5.0
1050,2,Dattavadi,1030,10679,2.0,110.00000000000001,2014.0,-7.0
1051,2,Warje,1140,8771,2.0,100.0,2007.0,-14.0
1057,2,Warje,970,7216,2.0,70.0,2020.0,-1.0
1059,2,Warje,1100,7000,2.0,77.0,2003.0,-18.0
1062,2,Wagholi,1125,4622,2.0,52.0,2015.0,-6.0
1063,4,Kondhwa,2100,6190,4.0,130.0,2023.0,2.0
1064,3,Undri,1692,7092,3.0,120.0,2021.0,0.0
1067,3,Hadapsar,3850,10389,3.0,400.0,2013.0,-8.0
1068,3,Manjari,1870,8021,3.0,150.0,2024.0,3.0
1069,2,Kharadi,945,7195,2.0,68.0,2011.0,-10.0
1071,1,Hinjewadi,650,5692,2.0,37.0,2008.0,-13.0
1072,3,NIBM Annex Mohammadwadi,1420,8450,3.0,120.0,2026.0,5.0
1073,3,NIBM Annex Mohammadwadi,1420,8098,3.0,114.99999999999999,2026.0,5.0
1074,3,NIBM Annex Mohammadwadi,1420,7746,3.0,110.00000000000001,2026.0,5.0
1075,3,Undri,1680,7440,3.0,125.0,2021.0,0.0
1077,4,Sangamvadi,4000,16250,5.0,650.0,2012.0,-9.0
1078,3,Baner,2362,11854,4.0,280.0,2015.0,-6.0
1080,1,Ravet,745,4697,1.0,35.0,2025.0,4.0
1081,2,Ravet,1000,5200,2.0,52.0,2025.0,4.0
1082,3,Ravet,1204,5689,3.0,68.5,2025.0,4.0
1083,1,Mamurdi,749,5073,1.0,38.0,2023.0,2.0
1084,2,Mamurdi,1000,6200,2.0,62.0,2023.0,2.0
1085,3,Ravet,1000,6850,3.0,68.5,2023.0,2.0
1086,1,Ravet,689,5152,1.0,35.5,2019.0,-2.0
1087,1,Ravet,721,5339,1.0,38.5,2025.0,4.0
1088,2,Ravet,1000,7250,2.0,72.5,2025.0,4.0
1089,3,Ravet,1245,6746,3.0,84.0,2025.0,4.0
1090,1,Ravet,742,4716,1.0,35.0,2024.0,3.0
1091,2,Ravet,866,5542,2.0,48.0,2024.0,3.0
1092,3,Ravet,1000,7800,3.0,78.0,2024.0,3.0
1093,1,Ravet,639,6025,1.0,38.5,2025.0,4.0
1094,2,Ravet,869,5983,2.0,52.0,2025.0,4.0
1095,2,Ravet,800,5875,2.0,47.0,2018.0,-3.0
1096,1,Ravet,600,4666,1.0,28.0,2016.0,-5.0
1097,2,Ravet,900,5000,2.0,45.0,2016.0,-5.0
1098,1,Kiwale,650,4230,1.0,27.5,2017.0,-4.0
1099,2,Kiwale,890,4820,2.0,42.9,2017.0,-4.0
1100,3,Ravet,1200,5120,3.0,61.45,2025.0,4.0
1101,3,Ravet,1200,6000,3.0,72.0,2019.0,-2.0
1105,1,Ravet,684,4692,1.0,32.1,2019.0,-2.0
1106,2,Ravet,867,5407,2.0,46.88,2019.0,-2.0
1107,3,Ravet,1000,7000,3.0,70.0,2019.0,-2.0
1108,1,Ravet,687,5604,1.0,38.5,2024.0,3.0
1109,2,Ravet,884,5519,2.0,48.79,2024.0,3.0
1110,3,Ravet,1000,6985,3.0,69.85,2024.0,3.0
1113,1,Ravet,652,4634,1.0,30.22,2017.0,-4.0
1114,2,Ravet,865,4920,2.0,42.56,2017.0,-4.0
1115,3,Ravet,1000,6620,3.0,66.2,2017.0,-4.0
1116,2,Ravet,1000,4950,2.0,49.5,2015.0,-6.0
1117,3,Ravet,1200,5343,3.0,64.12,2015.0,-6.0
1118,1,Wakad,765,5947,1.0,45.5,2011.0,-10.0
1119,1,Wakad,845,5772,1.0,48.78,2015.0,-6.0
1120,4,Wakad,1500,8333,4.0,125.0,2025.0,4.0
1122,3,Wakad,1485,6060,3.0,90.0,2008.0,-13.0
1123,1,Wakad,730,6164,1.0,45.0,2027.0,6.0
1124,2,Wakad,1000,6465,2.0,64.65,2027.0,6.0
1125,3,Wakad,1245,6792,3.0,84.57,2027.0,6.0
1126,1,Wakad,608,6743,1.0,41.0,2023.0,2.0
1127,2,Wakad,867,8103,2.0,70.26,2023.0,2.0
1128,3,Wakad,1000,8877,3.0,88.77,2023.0,2.0
1132,3,Tathawade,1523,7419,3.0,112.99999999999999,2019.0,-2.0
1133,4,Tathawade,1678,10429,4.0,175.0,2019.0,-2.0
1134,1,Wakad,718,6128,1.0,44.0,2026.0,5.0
1135,2,Wakad,1000,6752,2.0,67.52,2026.0,5.0
1136,3,Wakad,1230,7317,3.0,90.0,2026.0,5.0
1140,1,Wakad,714,6330,1.0,45.2,2021.0,0.0
1141,1,Tathawade,732,6557,1.0,48.0,2024.0,3.0
1142,2,Tathawade,1000,7500,2.0,75.0,2024.0,3.0
1143,3,Tathawade,1356,7042,3.0,95.5,2024.0,3.0
1144,1,Tathawade,716,6354,1.0,45.5,2024.0,3.0
1145,2,Tathawade,986,7936,2.0,78.25,2024.0,3.0
1146,3,Tathawade,1200,7916,3.0,95.0,2024.0,3.0
1149,1,Wakad,685,4671,1.0,32.0,2018.0,-3.0
1150,3,Ravet,1100,6200,3.0,68.2,2014.0,-7.0
1151,3,Ravet,1200,5745,3.0,68.95,2015.0,-6.0
1152,3,Gahunje,1000,6850,3.0,68.5,2023.0,2.0
1156,1,Ravet,745,4902,1.0,36.52,2010.0,-11.0
1157,4,Ravet,1845,6775,4.0,125.0,2010.0,-11.0
1158,2,Rahatani,1000,5825,2.0,58.25,2018.0,-3.0
1159,3,Rahatani,1352,5784,3.0,78.2,2018.0,-3.0
1160,3,Mamurdi,1000,6000,3.0,60.0,2025.0,4.0
1161,1,Ravet,746,4892,1.0,36.5,2024.0,3.0
1162,2,Ravet,896,5225,2.0,46.82,2024.0,3.0
1163,3,Ravet,968,7024,3.0,68.0,2025.0,4.0
1164,1,Mamurdi,689,4716,1.0,32.5,2024.0,3.0
1165,3,Ravet,1420,5985,3.0,85.0,2027.0,6.0
1166,1,Ravet,688,5523,1.0,38.0,2025.0,4.0
1167,2,Ravet,865,7514,2.0,65.0,2025.0,4.0
1168,3,Ravet,1256,6783,3.0,85.2,2025.0,4.0
1169,1,Ravet,698,5372,1.0,37.5,2015.0,-6.0
1170,2,Ravet,785,7770,2.0,61.0,2015.0,-6.0
1171,3,Ravet,1000,7400,3.0,74.0,2015.0,-6.0
1172,1,Ravet,715,4825,1.0,34.5,2024.0,3.0
1173,3,Ravet,1000,6855,3.0,68.55,2024.0,3.0
1174,2,Wakad,1000,7865,2.0,78.65,2007.0,-14.0
1175,3,Wakad,2000,6000,3.0,120.0,2007.0,-14.0
1176,1,Ravet,698,5085,1.0,35.5,2023.0,2.0
1177,2,Ravet,867,5247,2.0,45.5,2023.0,2.0
1178,3,Ravet,986,6972,3.0,68.75,2023.0,2.0
1179,2,Mamurdi,875,4800,2.0,42.0,2024.0,3.0
1180,3,Vadgaon Budruk,1299,7929,3.0,103.0,2025.0,4.0
1182,2,Loni Kalbhor,987,4052,2.0,40.0,2014.0,-7.0
1183,1,Manjari,600,6666,1.0,40.0,2019.0,-2.0
1184,2,Manjari,950,5473,1.0,52.0,2012.0,-9.0
1185,1,Loni Kalbhor,542,4612,1.0,25.0,2017.0,-4.0
1186,1,Manjari,620,5483,1.0,34.0,2017.0,-4.0
1188,2,Wakad,1250,8800,2.0,110.00000000000001,2010.0,-11.0
1189,2,Hadapsar,538,15427,,83.0,2018.0,-3.0
1193,2,Hadapsar,542,12088,,65.52,2018.0,-3.0
1195,3,Hadapsar,712,11376,,81.0,2018.0,-3.0
1197,3,Hadapsar,1036,13342,,138.0,2018.0,-3.0
1199,3,Dhanori,1373,5000,,68.65,2014.0,-7.0
1203,3,Dhanori,1344,5000,,67.2,2014.0,-7.0
1205,2,Dhanori,984,5000,,49.2,2014.0,-7.0
1207,2,Dhanori,950,5000,2.0,47.5,2014.0,-7.0
1209,2,Dhanori,1049,5000,,52.45,2014.0,-7.0
1211,2,Dhanori,991,5000,2.0,49.55,2014.0,-7.0
1213,1,Dhanori,815,5000,,40.75,2014.0,-7.0
1215,1,Dhanori,860,5000,1.0,43.0,2014.0,-7.0
1217,2,Ravet,1000,5300,,53.0,2011.0,-10.0
1218,2,Ravet,723,5300,,38.31,2011.0,-10.0
1219,2,Ravet,697,5300,,36.94,2011.0,-10.0
1220,2,Wakad,1134,6145,,69.68,2014.0,-7.0
1222,1,Wakad,716,6145,1.0,43.99,2014.0,-7.0
1224,2,Wakad,1341,6145,2.0,82.4,2014.0,-7.0
1226,2,Wakad,1037,6145,,63.72,2014.0,-7.0
1228,3,Wakad,1600,6145,3.0,98.32,2014.0,-7.0
1230,3,Hinjewadi,1702,7500,,127.0,2012.0,-9.0
